Item_Identifier,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDX21,12.8,Low Fat,Snack Foods,109.8912,OUT027,1985,Tier 3,Supermarket Type3,-0.0160147009456977
NCU05,12.8,Low Fat,Health and Hygiene,79.9618,OUT027,1985,Tier 3,Supermarket Type3,-1.2044048870701458
NCR38,17.25,Low Fat,Household,251.3724,OUT045,2002,Tier 2,Supermarket Type1,3.0445324910711347
NCR18,15.85,Low Fat,Household,42.7112,OUT017,2007,Tier 2,Supermarket Type1,-0.9466973167409428
NCU41,18.85,Low Fat,Health and Hygiene,192.1846,OUT035,2004,Tier 2,Supermarket Type1,0.745021222823791
FDY56,16.35,Regular,Fruits and Vegetables,227.6062,OUT017,2007,Tier 2,Supermarket Type1,3.321665255143744
DRJ51,14.1,Low Fat,Dairy,229.0668,OUT035,2004,Tier 2,Supermarket Type1,0.729912738801141
FDK21,7.905,Low Fat,Snack Foods,249.0408,OUT035,2004,Tier 2,Supermarket Type1,1.0735228325734114
FDY25,12.0,Low Fat,Canned,179.3976,OUT013,1987,Tier 3,Supermarket Type1,0.8697741337536732
FDU44,12.15,Regular,Fruits and Vegetables,163.4552,OUT035,2004,Tier 2,Supermarket Type1,-0.7291351468147818
FDL43,10.1,Low Fat,Meat,75.367,OUT049,1999,Tier 1,Supermarket Type1,-1.013606317412679
FDF05,17.5,Low Fat,Frozen Foods,262.491,OUT017,2007,Tier 2,Supermarket Type1,2.049099229464531
DRF15,12.8,Low Fat,Dairy,152.034,OUT019,1985,Tier 1,Grocery Store,-1.162532802778801
FDL20,17.1,Low Fat,Fruits and Vegetables,112.3886,OUT018,2009,Tier 3,Supermarket Type2,-0.2076766125473159
FDV32,7.785,Low Fat,Fruits and Vegetables,61.451,OUT049,1999,Tier 1,Supermarket Type1,-0.868996541767314
FDJ34,11.8,Regular,Snack Foods,125.9704,OUT013,1987,Tier 3,Supermarket Type1,-0.1437893086801098
FDG08,13.15,Regular,Fruits and Vegetables,171.8764,OUT045,2002,Tier 2,Supermarket Type1,1.0890629875681377
FDQ04,12.8,Low Fat,Frozen Foods,41.5796,OUT019,1985,Tier 1,Grocery Store,-1.3343378496649367
FDW13,8.5,Low Fat,Canned,51.1324,OUT017,2007,Tier 2,Supermarket Type1,-1.1927497708241015
NCI17,8.645,Low Fat,Health and Hygiene,96.341,OUT013,1987,Tier 3,Supermarket Type1,-1.2359168680316732
FDY03,17.6,Regular,Meat,110.9202,OUT045,2002,Tier 2,Supermarket Type1,-0.266815535721689
FDS12,9.1,Low Fat,Baking Goods,127.5362,OUT017,2007,Tier 2,Supermarket Type1,1.6575736577918565
FDJ55,12.8,Regular,Meat,225.9404,OUT013,1987,Tier 3,Supermarket Type1,1.8488038984213984
DRK01,7.63,Low Fat,Soft Drinks,95.4436,OUT035,2004,Tier 2,Supermarket Type1,-0.4416422794123544
FDG28,9.285,Regular,Frozen Foods,246.4144,OUT017,2007,Tier 2,Supermarket Type1,-0.5668268613143124
FDY38,13.6,Regular,Dairy,231.03,OUT045,2002,Tier 2,Supermarket Type1,2.1138498752758887
FDN01,8.895,Low Fat,Breakfast,176.237,OUT045,2002,Tier 2,Supermarket Type1,-0.2171733739329817
NCR54,16.35,Low Fat,Household,195.211,OUT013,1987,Tier 3,Supermarket Type1,0.2943567279767425
FDG29,17.6,Low Fat,Frozen Foods,43.3454,OUT013,1987,Tier 3,Supermarket Type1,-0.7084149401551473
FDG24,7.975,Low Fat,Baking Goods,85.225,OUT013,1987,Tier 3,Supermarket Type1,-0.6596361203105914
FDG59,15.85,Low Fat,Starchy Foods,36.7164,OUT017,2007,Tier 2,Supermarket Type1,-1.1608061188904986
FDM28,15.7,Low Fat,Frozen Foods,178.666,OUT013,1987,Tier 3,Supermarket Type1,0.2706148245125783
FDW04,8.985,Regular,Frozen Foods,128.831,OUT046,1997,Tier 1,Supermarket Type1,-0.4351672148312186
FDS26,20.35,Low Fat,Dairy,260.1594,OUT013,1987,Tier 3,Supermarket Type1,-0.0039279137275775
FDQ56,6.59,Low Fat,Fruits and Vegetables,85.6908,OUT013,1987,Tier 3,Supermarket Type1,-0.1101189728582039
FDK51,19.85,Low Fat,Dairy,264.0884,OUT035,2004,Tier 2,Supermarket Type1,2.4186095815613453
FDL22,16.85,Low Fat,Snack Foods,91.4488,OUT046,1997,Tier 1,Supermarket Type1,-0.0108346492807889
FDH19,12.8,Low Fat,Meat,173.1738,OUT027,1985,Tier 3,Supermarket Type3,3.370875745960376
FDY55,16.75,Low Fat,Fruits and Vegetables,256.4988,OUT013,1987,Tier 3,Supermarket Type1,3.4710234114819416
FDY03,17.6,Regular,Meat,110.5202,OUT017,2007,Tier 2,Supermarket Type1,-1.0692918728104466
FDK21,7.905,Low Fat,Snack Foods,250.4408,OUT010,1998,Tier 3,Grocery Store,-1.036484878932692
FDZ10,12.8,Low Fat,Snack Foods,126.202,OUT027,1985,Tier 3,Supermarket Type3,1.0174056062035683
FDZ32,7.785,Regular,Fruits and Vegetables,103.1964,OUT018,2009,Tier 3,Supermarket Type2,-0.8836733548178883
NCZ18,7.825,Low Fat,Household,253.0698,OUT035,2004,Tier 2,Supermarket Type1,2.5860979187267232
NCF07,12.8,Low Fat,Household,101.0016,OUT027,1985,Tier 3,Supermarket Type3,0.0167922929320568
DRE49,20.75,Low Fat,Soft Drinks,153.0024,OUT017,2007,Tier 2,Supermarket Type1,0.1152132745653202
FDJ08,12.8,Low Fat,Fruits and Vegetables,190.3846,OUT019,1985,Tier 1,Grocery Store,-0.989432742976439
FDT39,6.26,Regular,Meat,151.1366,OUT035,2004,Tier 2,Supermarket Type1,0.1087382099841844
FDE08,18.2,Low Fat,Fruits and Vegetables,147.3734,OUT010,1998,Tier 3,Grocery Store,-1.1685761963878614
NCD06,13.0,Low Fat,Household,46.306,OUT018,2009,Tier 3,Supermarket Type2,-0.9984978333900292
FDB57,20.25,Regular,Fruits and Vegetables,222.1772,OUT035,2004,Tier 2,Supermarket Type1,2.243351166898604
NCT54,8.695,Low Fat,Household,95.5094,OUT049,1999,Tier 1,Supermarket Type1,-0.5586251128448737
DRF49,7.27,Low Fat,Soft Drinks,113.5518,OUT045,2002,Tier 2,Supermarket Type1,-0.9920227688088932
FDM25,12.8,Regular,Breakfast,174.0712,OUT027,1985,Tier 3,Supermarket Type3,1.1460435558821318
FDF20,12.85,Low Fat,Fruits and Vegetables,198.4768,OUT045,2002,Tier 2,Supermarket Type1,-0.4666791957927459
FDH27,7.075,Low Fat,Dairy,142.7128,OUT018,2009,Tier 3,Supermarket Type2,-0.1489693603450184
FDV60,12.8,Regular,Baking Goods,196.211,OUT027,1985,Tier 3,Supermarket Type3,2.204500779411789
FDY59,8.195,Low Fat,Baking Goods,94.3462,OUT049,1999,Tier 1,Supermarket Type1,-0.7610787987483848
FDK36,7.09,Low Fat,Baking Goods,47.9034,OUT035,2004,Tier 2,Supermarket Type1,-0.9829576783953032
NCM31,6.095,Low Fat,Others,141.4154,OUT046,1997,Tier 1,Supermarket Type1,-0.4416422794123544
FDE33,19.35,Regular,Fruits and Vegetables,80.2644,OUT017,2007,Tier 2,Supermarket Type1,-0.7498553534744162
FDU36,6.15,Low Fat,Baking Goods,99.3384,OUT046,1997,Tier 1,Supermarket Type1,0.1721938428793149
FDV13,12.8,Regular,Canned,87.9856,OUT027,1985,Tier 3,Supermarket Type3,0.7471795776841694
FDV20,12.8,Regular,Fruits and Vegetables,125.2678,OUT019,1985,Tier 1,Grocery Store,-1.1962031386007073
NCQ54,17.7,Low Fat,Household,167.0474,OUT035,2004,Tier 2,Supermarket Type1,2.4613450077968406
FDO23,17.85,Low Fat,Breads,93.7436,OUT018,2009,Tier 3,Supermarket Type2,-0.6255341135166097
DRE60,9.395,Low Fat,Soft Drinks,224.972,OUT045,2002,Tier 2,Supermarket Type1,3.6290149872616544
DRP47,15.75,Low Fat,Hard Drinks,250.5382,OUT017,2007,Tier 2,Supermarket Type1,0.4385348326500322
FDB21,7.475,Low Fat,Fruits and Vegetables,241.2854,OUT045,2002,Tier 2,Supermarket Type1,2.086222933063043
FDR04,7.075,Low Fat,Frozen Foods,98.0068,OUT018,2009,Tier 3,Supermarket Type2,-0.7938857926261392
FDX23,6.445,Low Fat,Baking Goods,92.6436,OUT046,1997,Tier 1,Supermarket Type1,-0.6868313915513616
FDX19,19.1,Low Fat,Fruits and Vegetables,235.0958,OUT035,2004,Tier 2,Supermarket Type1,0.6086131956478644
FDD40,20.25,Regular,Dairy,193.6162,OUT035,2004,Tier 2,Supermarket Type1,1.1339567686640115
FDA01,15.0,Regular,Canned,59.1904,OUT046,1997,Tier 1,Supermarket Type1,-1.0192180400496635
FDS33,6.67,Regular,Snack Foods,89.1514,OUT046,1997,Tier 1,Supermarket Type1,0.1890290107902677
FDM50,12.8,Regular,Canned,60.222,OUT027,1985,Tier 3,Supermarket Type3,-0.2732906003028248
FDB29,16.7,Regular,Frozen Foods,112.7176,OUT013,1987,Tier 3,Supermarket Type1,-0.8413695995544681
FDF46,7.07,Low Fat,Snack Foods,115.5834,OUT045,2002,Tier 2,Supermarket Type1,-0.5396315900735421
FDA33,6.48,Low Fat,Snack Foods,148.0076,OUT045,2002,Tier 2,Supermarket Type1,-0.7861157151287763
FDC08,19.0,Regular,Fruits and Vegetables,228.272,OUT010,1998,Tier 3,Grocery Store,-1.0675651889221436
FDB53,13.35,Low Fat,Frozen Foods,147.5392,OUT045,2002,Tier 2,Supermarket Type1,1.152950291435343
FDY31,12.8,Low Fat,Fruits and Vegetables,146.6418,OUT027,1985,Tier 3,Supermarket Type3,1.500877094928371
DRQ35,12.8,Low Fat,Hard Drinks,122.4388,OUT027,1985,Tier 3,Supermarket Type3,2.1716937855340346
FDX36,9.695,Regular,Baking Goods,223.9404,OUT049,1999,Tier 1,Supermarket Type1,1.8488038984213984
DRD13,15.0,Low Fat,Soft Drinks,62.6168,OUT017,2007,Tier 2,Supermarket Type1,-0.7394952501445989
FDC52,11.15,Regular,Dairy,149.9708,OUT017,2007,Tier 2,Supermarket Type1,-0.0928521339751752
FDB45,20.85,Low Fat,Fruits and Vegetables,103.2306,OUT049,1999,Tier 1,Supermarket Type1,0.1976624302317819
NCK19,9.8,Low Fat,Others,194.3478,OUT010,1998,Tier 3,Grocery Store,-1.109868944185564
FDV51,16.35,Low Fat,Meat,165.0842,OUT013,1987,Tier 3,Supermarket Type1,-0.7161850176525103
FDZ35,9.6,Regular,Breads,101.299,OUT045,2002,Tier 2,Supermarket Type1,-0.2236484385141174
NCW17,12.8,Low Fat,Health and Hygiene,129.9994,OUT027,1985,Tier 3,Supermarket Type3,0.8050234879423155
FDV59,13.35,Low Fat,Breads,216.7166,OUT045,2002,Tier 2,Supermarket Type1,1.1797138917040375
DRH39,20.7,Low Fat,Dairy,76.367,OUT013,1987,Tier 3,Supermarket Type1,-1.162532802778801
FDN60,12.8,Low Fat,Baking Goods,158.4604,OUT027,1985,Tier 3,Supermarket Type3,1.412816216624925
FDU55,16.2,Low Fat,Fruits and Vegetables,260.6278,OUT045,2002,Tier 2,Supermarket Type1,1.5082155014536585
FDN58,12.8,Regular,Snack Foods,230.9984,OUT027,1985,Tier 3,Supermarket Type3,4.647758481360347
FDC41,12.8,Low Fat,Frozen Foods,76.867,OUT019,1985,Tier 1,Grocery Store,-1.2121749645675088
FDO01,12.8,Regular,Breakfast,129.3994,OUT027,1985,Tier 3,Supermarket Type3,-0.0281014881638176
NCO43,5.5,Low Fat,Others,101.3016,OUT046,1997,Tier 1,Supermarket Type1,0.8041601459981641
FDQ07,15.1,Regular,Fruits and Vegetables,221.7456,OUT045,2002,Tier 2,Supermarket Type1,2.795026669211369
FDF28,15.7,Regular,Frozen Foods,122.9046,OUT017,2007,Tier 2,Supermarket Type1,-0.0695419014830865
FDM01,7.895,Regular,Breakfast,104.4332,OUT017,2007,Tier 2,Supermarket Type1,0.5002637816568596
FDY49,12.8,Regular,Canned,164.5184,OUT027,1985,Tier 3,Supermarket Type3,0.4588233683375907
FDR24,17.35,Regular,Baking Goods,88.183,OUT013,1987,Tier 3,Supermarket Type1,-1.0114479625523003
NCY18,7.285,Low Fat,Household,174.3054,OUT013,1987,Tier 3,Supermarket Type1,1.4771351914642068
NCY30,20.25,Low Fat,Household,180.9976,OUT045,2002,Tier 2,Supermarket Type1,0.4001161161352932
FDJ22,12.8,Low Fat,Snack Foods,190.9504,OUT019,1985,Tier 1,Grocery Store,-1.1124589700180183
DRI37,15.85,Low Fat,Soft Drinks,59.5904,OUT049,1999,Tier 1,Supermarket Type1,-0.905256903421674
FDL27,6.17,Low Fat,Meat,66.3826,OUT049,1999,Tier 1,Supermarket Type1,-0.1049389211932952
NCO30,19.5,Low Fat,Household,182.2608,OUT049,1999,Tier 1,Supermarket Type1,0.7834399393385297
NCB07,19.2,Low Fat,Household,197.611,OUT049,1999,Tier 1,Supermarket Type1,0.676385538263752
FDX25,16.7,Low Fat,Canned,181.2292,OUT018,2009,Tier 3,Supermarket Type2,0.2947883989488184
FDP59,20.85,Regular,Breads,104.0648,OUT018,2009,Tier 3,Supermarket Type2,-0.1489693603450184
FDR59,14.5,Regular,Breads,260.4594,OUT045,2002,Tier 2,Supermarket Type1,2.201479082607259
FDT27,11.395,Regular,Meat,233.1616,OUT013,1987,Tier 3,Supermarket Type1,2.5895512865033288
DRI01,7.97,Low Fat,Soft Drinks,174.0422,OUT046,1997,Tier 1,Supermarket Type1,0.3159402765805284
FDU09,7.71,Regular,Snack Foods,55.2956,OUT049,1999,Tier 1,Supermarket Type1,-0.5469699965988294
FDH26,19.25,Regular,Canned,141.7496,OUT046,1997,Tier 1,Supermarket Type1,1.2928116863878756
FDH27,7.075,Low Fat,Dairy,142.2128,OUT046,1997,Tier 1,Supermarket Type1,0.6901990093701751
FDN39,12.8,Regular,Meat,166.0816,OUT027,1985,Tier 3,Supermarket Type3,1.902331098958788
FDH40,11.6,Regular,Frozen Foods,79.9276,OUT046,1997,Tier 1,Supermarket Type1,-0.6238074296283068
FDJ56,12.8,Low Fat,Fruits and Vegetables,98.77,OUT027,1985,Tier 3,Supermarket Type3,0.3871659869730216
DRN47,12.1,Low Fat,Hard Drinks,178.566,OUT018,2009,Tier 3,Supermarket Type2,-0.7783456376314135
NCO17,10.0,Low Fat,Health and Hygiene,118.244,OUT046,1997,Tier 1,Supermarket Type1,0.4260163744598362
FDX60,14.35,Low Fat,Baking Goods,81.896,OUT045,2002,Tier 2,Supermarket Type1,-0.791295766793685
FDT22,10.395,Low Fat,Snack Foods,58.222,OUT049,1999,Tier 1,Supermarket Type1,-0.9337471875786716
FDX26,12.8,Low Fat,Dairy,182.6292,OUT019,1985,Tier 1,Grocery Store,-1.2428236035848848
FDG45,8.1,Low Fat,Fruits and Vegetables,211.4902,OUT013,1987,Tier 3,Supermarket Type1,0.979850231632981
FDD44,8.05,Regular,Fruits and Vegetables,256.4646,OUT035,2004,Tier 2,Supermarket Type1,1.980031873932417
FDS15,9.195,Regular,Meat,108.7596,OUT017,2007,Tier 2,Supermarket Type1,0.3172352894967556
FDL51,20.7,Regular,Dairy,212.5876,OUT018,2009,Tier 3,Supermarket Type2,-0.5271131318833464
FDL32,15.7,Regular,Fruits and Vegetables,110.1544,OUT017,2007,Tier 2,Supermarket Type1,-0.5633734935377065
FDZ07,12.8,Regular,Fruits and Vegetables,60.2194,OUT027,1985,Tier 3,Supermarket Type3,-0.2370302386484647
NCW53,12.8,Low Fat,Health and Hygiene,193.8162,OUT019,1985,Tier 1,Grocery Store,-1.1115956280738668
NCA54,16.5,Low Fat,Household,180.0318,OUT045,2002,Tier 2,Supermarket Type1,1.2125208855817924
FDX09,9.0,Low Fat,Snack Foods,176.437,OUT035,2004,Tier 2,Supermarket Type1,3.672182084469226
FDO51,6.785,Regular,Meat,41.2112,OUT013,1987,Tier 3,Supermarket Type1,-0.8361895478895596
FDW49,19.5,Low Fat,Canned,178.6002,OUT018,2009,Tier 3,Supermarket Type2,-0.5482650095150565
FDB27,7.575,Low Fat,Dairy,195.2768,OUT046,1997,Tier 1,Supermarket Type1,2.344362174364322
FDF45,18.2,Regular,Fruits and Vegetables,57.7904,OUT013,1987,Tier 3,Supermarket Type1,-0.4114253113670542
FDV02,16.75,Low Fat,Dairy,169.8106,OUT013,1987,Tier 3,Supermarket Type1,0.7467479067120939
FDY28,7.47,Regular,Frozen Foods,214.3218,OUT035,2004,Tier 2,Supermarket Type1,1.4102261907924702
FDX31,12.8,Regular,Fruits and Vegetables,231.7958,OUT027,1985,Tier 3,Supermarket Type3,2.12377830763363
FDR43,12.8,Low Fat,Fruits and Vegetables,38.019,OUT027,1985,Tier 3,Supermarket Type3,-0.5063929252237118
FDP51,13.85,Regular,Meat,119.4124,OUT018,2009,Tier 3,Supermarket Type2,0.0988097776264429
FDL52,6.635,Regular,Frozen Foods,37.4506,OUT017,2007,Tier 2,Supermarket Type1,-0.5983388422758397
FDR44,6.11,Regular,Fruits and Vegetables,130.4968,OUT046,1997,Tier 1,Supermarket Type1,0.923301334291062
FDB34,15.25,Low Fat,Snack Foods,86.2198,OUT035,2004,Tier 2,Supermarket Type1,-0.9652591685401988
FDC50,15.85,Low Fat,Canned,96.4094,OUT035,2004,Tier 2,Supermarket Type1,-0.5586251128448737
FDT57,15.2,Low Fat,Snack Foods,235.1248,OUT010,1998,Tier 3,Grocery Store,-1.0537517178157207
FDP22,12.8,Regular,Snack Foods,52.6666,OUT027,1985,Tier 3,Supermarket Type3,-0.8957601420360085
DRE49,20.75,Low Fat,Soft Drinks,150.5024,OUT046,1997,Tier 1,Supermarket Type1,0.3120552378318471
FDM40,10.195,Low Fat,Frozen Foods,143.2154,OUT046,1997,Tier 1,Supermarket Type1,0.293925057004667
FDY32,7.605,Low Fat,Fruits and Vegetables,164.021,OUT045,2002,Tier 2,Supermarket Type1,1.1771238658715837
FDW07,18.0,Regular,Fruits and Vegetables,88.5514,OUT046,1997,Tier 1,Supermarket Type1,-0.8443912963589982
FDU02,12.8,Low Fat,Dairy,228.9352,OUT019,1985,Tier 1,Grocery Store,-0.7671221923574447
NCF18,18.35,Low Fat,Household,191.3504,OUT045,2002,Tier 2,Supermarket Type1,0.7523596293490783
FDQ56,6.59,Low Fat,Fruits and Vegetables,84.8908,OUT049,1999,Tier 1,Supermarket Type1,-0.2732906003028248
FDN58,13.8,Regular,Snack Foods,230.0984,OUT049,1999,Tier 1,Supermarket Type1,1.0424425225839598
FDG35,21.2,Regular,Starchy Foods,173.5738,OUT046,1997,Tier 1,Supermarket Type1,0.5542226531663241
FDY34,10.5,Regular,Snack Foods,166.4842,OUT018,2009,Tier 3,Supermarket Type2,0.3586757028160244
NCE19,8.97,Low Fat,Household,52.7956,OUT045,2002,Tier 2,Supermarket Type1,-0.6885580754396644
NCK31,12.8,Low Fat,Others,50.9666,OUT027,1985,Tier 3,Supermarket Type3,-0.8957601420360085
NCJ29,10.6,Low Fat,Health and Hygiene,86.1224,OUT045,2002,Tier 2,Supermarket Type1,-1.0848320278051724
FDT59,13.65,Low Fat,Breads,231.1668,OUT035,2004,Tier 2,Supermarket Type1,3.1196432402123087
NCX41,19.0,Low Fat,Health and Hygiene,211.0244,OUT046,1997,Tier 1,Supermarket Type1,1.1097831942277718
FDU45,12.8,Regular,Snack Foods,115.3518,OUT027,1985,Tier 3,Supermarket Type3,0.1152132745653202
FDW24,12.8,Low Fat,Baking Goods,48.9034,OUT019,1985,Tier 1,Grocery Store,-1.3295894689721035
FDF22,6.865,Low Fat,Snack Foods,212.8218,OUT049,1999,Tier 1,Supermarket Type1,2.3801908650466057
FDM60,10.8,Regular,Baking Goods,40.2138,OUT046,1997,Tier 1,Supermarket Type1,-0.9134586518911127
FDR02,16.7,Low Fat,Dairy,110.2886,OUT013,1987,Tier 3,Supermarket Type1,-0.1355875602106711
DRP35,12.8,Low Fat,Hard Drinks,126.2336,OUT027,1985,Tier 3,Supermarket Type3,0.7109192160298095
FDS48,15.15,Low Fat,Baking Goods,150.1708,OUT046,1997,Tier 1,Supermarket Type1,-0.3855250530425111
NCZ42,10.5,Low Fat,Household,238.3248,OUT010,1998,Tier 3,Grocery Store,-0.9000768517567657
FDZ38,17.6,Low Fat,Dairy,174.2422,OUT018,2009,Tier 3,Supermarket Type2,1.433968094256635
FDH19,19.35,Low Fat,Meat,175.4738,OUT046,1997,Tier 1,Supermarket Type1,-1.0231030787983448
NCB55,15.7,Low Fat,Household,59.4562,OUT046,1997,Tier 1,Supermarket Type1,-0.823239418727288
FDC15,18.1,Low Fat,Dairy,155.5288,OUT017,2007,Tier 2,Supermarket Type1,-0.3423579558349395
FDF11,10.195,Regular,Starchy Foods,239.6538,OUT035,2004,Tier 2,Supermarket Type1,0.1972307592597064
FDW35,12.8,Low Fat,Breads,41.6454,OUT019,1985,Tier 1,Grocery Store,-1.3067109074520908
FDB44,6.655,Low Fat,Fruits and Vegetables,211.0586,OUT045,2002,Tier 2,Supermarket Type1,-0.8137426573416222
NCC06,19.0,Low Fat,Household,127.3336,OUT017,2007,Tier 2,Supermarket Type1,0.545157562752734
FDR04,7.075,Low Fat,Frozen Foods,98.0068,OUT010,1998,Tier 3,Grocery Store,-1.1720295641644671
FDB17,13.15,Low Fat,Frozen Foods,181.2976,OUT045,2002,Tier 2,Supermarket Type1,0.7523596293490783
FDW43,20.1,Regular,Fruits and Vegetables,226.8036,OUT049,1999,Tier 1,Supermarket Type1,0.853370636814796
FDA27,20.35,Regular,Dairy,256.7672,OUT018,2009,Tier 3,Supermarket Type2,2.285654922162024
NCU41,18.85,Low Fat,Health and Hygiene,190.1846,OUT049,1999,Tier 1,Supermarket Type1,2.975033464566944
FDY56,16.35,Regular,Fruits and Vegetables,227.1062,OUT049,1999,Tier 1,Supermarket Type1,2.297310038408068
FDV39,11.3,Low Fat,Meat,196.2426,OUT018,2009,Tier 3,Supermarket Type2,1.8440555177285656
FDN32,17.5,Low Fat,Fruits and Vegetables,182.6266,OUT018,2009,Tier 3,Supermarket Type2,0.671637157570919
FDW07,18.0,Regular,Fruits and Vegetables,87.4514,OUT045,2002,Tier 2,Supermarket Type1,-0.8443912963589982
FDZ27,7.935,Low Fat,Dairy,51.535,OUT045,2002,Tier 2,Supermarket Type1,-0.8107209605370922
FDW23,12.8,Low Fat,Baking Goods,37.3164,OUT019,1985,Tier 1,Grocery Store,-1.3360645335532395
FDU01,20.25,Regular,Canned,184.5924,OUT046,1997,Tier 1,Supermarket Type1,1.8790208664666992
FDF10,15.5,Regular,Snack Foods,149.1418,OUT049,1999,Tier 1,Supermarket Type1,-0.9795043106186976
DRH03,12.8,Low Fat,Dairy,91.812,OUT019,1985,Tier 1,Grocery Store,-1.1193657055712298
FDW27,12.8,Regular,Meat,155.7314,OUT019,1985,Tier 1,Grocery Store,-1.260522113439989
DRI13,15.35,Low Fat,Soft Drinks,218.0508,OUT013,1987,Tier 3,Supermarket Type1,0.6090448666199403
NCR05,10.1,Low Fat,Health and Hygiene,200.2084,OUT046,1997,Tier 1,Supermarket Type1,-0.3319978525051223
FDB29,16.7,Regular,Frozen Foods,115.4176,OUT045,2002,Tier 2,Supermarket Type1,-0.9156170067514916
FDL51,20.7,Regular,Dairy,213.4876,OUT049,1999,Tier 1,Supermarket Type1,-0.1101189728582039
FDB11,16.0,Low Fat,Starchy Foods,223.8404,OUT013,1987,Tier 3,Supermarket Type1,0.9733751670518452
FDI35,14.0,Low Fat,Starchy Foods,180.7634,OUT046,1997,Tier 1,Supermarket Type1,0.053052654586417
FDX08,12.85,Low Fat,Fruits and Vegetables,181.4318,OUT046,1997,Tier 1,Supermarket Type1,0.8615723852842346
FDP59,20.85,Regular,Breads,105.6648,OUT045,2002,Tier 2,Supermarket Type1,-0.9570574200707602
NCJ18,12.35,Low Fat,Household,120.5124,OUT049,1999,Tier 1,Supermarket Type1,0.0219723445969653
FDJ41,6.85,Low Fat,Frozen Foods,261.6594,OUT018,2009,Tier 3,Supermarket Type2,0.8443055464012059
FDU08,10.3,Low Fat,Fruits and Vegetables,101.0042,OUT035,2004,Tier 2,Supermarket Type1,-0.5249547770229677
FDS09,12.8,Regular,Snack Foods,49.6008,OUT019,1985,Tier 1,Grocery Store,-1.3282944560558765
DRH15,8.775,Low Fat,Dairy,45.9428,OUT013,1987,Tier 3,Supermarket Type1,-0.8482763351076795
NCV17,18.85,Low Fat,Health and Hygiene,129.2626,OUT017,2007,Tier 2,Supermarket Type1,0.6798389060403577
NCO54,12.8,Low Fat,Household,56.7614,OUT027,1985,Tier 3,Supermarket Type3,0.2511896307691709
FDE24,14.85,Low Fat,Baking Goods,141.0812,OUT035,2004,Tier 2,Supermarket Type1,-0.6220807457400039
FDH53,20.5,Regular,Frozen Foods,84.3592,OUT046,1997,Tier 1,Supermarket Type1,-0.1835030381110757
FDZ13,7.84,Regular,Canned,51.935,OUT018,2009,Tier 3,Supermarket Type2,-1.231600158310916
FDW28,18.25,Low Fat,Frozen Foods,196.7452,OUT045,2002,Tier 2,Supermarket Type1,-0.7265451209823274
FDU46,10.3,Regular,Snack Foods,85.854,OUT013,1987,Tier 3,Supermarket Type1,0.3785325675315074
NCE43,12.5,Low Fat,Household,169.9448,OUT035,2004,Tier 2,Supermarket Type1,0.5175306205398883
FDS26,12.8,Low Fat,Dairy,260.5594,OUT027,1985,Tier 3,Supermarket Type3,4.576532770967853
FDB14,20.25,Regular,Canned,93.212,OUT046,1997,Tier 1,Supermarket Type1,-0.0919887920310238
DRB48,12.8,Regular,Soft Drinks,40.2822,OUT027,1985,Tier 3,Supermarket Type3,-0.5206380673022106
NCC42,15.0,Low Fat,Health and Hygiene,140.3838,OUT013,1987,Tier 3,Supermarket Type1,0.2783849020099411
FDQ20,8.325,Low Fat,Fruits and Vegetables,38.7138,OUT013,1987,Tier 3,Supermarket Type1,-1.1767779448573
FDA13,15.85,Low Fat,Canned,38.6506,OUT017,2007,Tier 2,Supermarket Type1,-0.868996541767314
FDZ15,13.1,Low Fat,Dairy,117.3782,OUT046,1997,Tier 1,Supermarket Type1,-0.2020648899103315
